state,sa4_code,Age,Sex,Indig,Educ,unemployed,employed,total
WA,87,25-29 years,Male,Not stated,Degree = No,0,13,13
WA,87,25-29 years,Male,Yes Indigenous,Degree = No,19,47,66
WA,87,30-34 years,Fema,Non-Indigenous,Degree = No,82,1546,1628
WA,87,30-34 years,Fema,Non-Indigenous,Degree = Yes,16,716,732
WA,87,30-34 years,Fema,Not stated,Degree = No,0,7,7
WA,87,30-34 years,Fema,Yes Indigenous,Degree = No,19,35,54
WA,87,30-34 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
WA,87,30-34 years,Male,Non-Indigenous,Degree = No,133,2229,2362
WA,87,30-34 years,Male,Non-Indigenous,Degree = Yes,0,351,351
WA,87,30-34 years,Male,Not stated,Degree = No,0,17,17
WA,87,30-34 years,Male,Yes Indigenous,Degree = No,22,72,94
WA,87,35-39 years,Fema,Non-Indigenous,Degree = No,102,1596,1698
WA,87,35-39 years,Fema,Non-Indigenous,Degree = Yes,25,726,751
WA,87,35-39 years,Fema,Not stated,Degree = No,0,13,13
WA,87,35-39 years,Fema,Not stated,Degree = Yes,0,3,3
WA,87,35-39 years,Fema,Yes Indigenous,Degree = No,15,46,61
WA,87,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
WA,87,35-39 years,Male,Non-Indigenous,Degree = No,111,2318,2429
WA,87,35-39 years,Male,Non-Indigenous,Degree = Yes,0,396,396
WA,87,35-39 years,Male,Not stated,Degree = No,0,15,15
WA,87,35-39 years,Male,Not stated,Degree = Yes,0,3,3
WA,87,35-39 years,Male,Yes Indigenous,Degree = No,31,44,75
WA,87,40-44 years,Fema,Non-Indigenous,Degree = No,116,2056,2172
WA,87,40-44 years,Fema,Non-Indigenous,Degree = Yes,20,757,777
WA,87,40-44 years,Fema,Not stated,Degree = No,0,20,20
WA,87,40-44 years,Fema,Yes Indigenous,Degree = No,13,34,47
WA,87,40-44 years,Male,Non-Indigenous,Degree = No,133,2656,2789
WA,87,40-44 years,Male,Non-Indigenous,Degree = Yes,5,408,413
WA,87,40-44 years,Male,Not stated,Degree = No,0,18,18
WA,87,40-44 years,Male,Not stated,Degree = Yes,0,3,3
WA,87,40-44 years,Male,Yes Indigenous,Degree = No,23,49,72
WA,87,40-44 years,Male,Yes Indigenous,Degree = Yes,0,6,6
WA,87,45-49 years,Fema,Non-Indigenous,Degree = No,117,2500,2617
WA,87,45-49 years,Fema,Non-Indigenous,Degree = Yes,8,713,721
WA,87,45-49 years,Fema,Not stated,Degree = No,0,23,23
WA,87,45-49 years,Fema,Not stated,Degree = Yes,0,3,3
WA,87,45-49 years,Fema,Yes Indigenous,Degree = No,18,81,99
WA,87,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
WA,87,45-49 years,Male,Non-Indigenous,Degree = No,150,3051,3201
WA,87,45-49 years,Male,Non-Indigenous,Degree = Yes,9,427,436
WA,87,45-49 years,Male,Not stated,Degree = No,0,33,33
WA,87,45-49 years,Male,Yes Indigenous,Degree = No,7,43,50
WA,87,50-54 years,Fema,Non-Indigenous,Degree = No,123,2671,2794
WA,87,50-54 years,Fema,Non-Indigenous,Degree = Yes,21,630,651
WA,87,50-54 years,Fema,Not stated,Degree = No,0,29,29
WA,87,50-54 years,Fema,Yes Indigenous,Degree = No,5,44,49
WA,87,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
WA,87,50-54 years,Male,Non-Indigenous,Degree = No,156,3385,3541
WA,87,50-54 years,Male,Non-Indigenous,Degree = Yes,10,336,346
WA,87,50-54 years,Male,Not stated,Degree = No,0,19,19
WA,87,50-54 years,Male,Yes Indigenous,Degree = No,9,72,81
WA,87,50-54 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,87,55-59 years,Fema,Non-Indigenous,Degree = No,112,2671,2783
WA,87,55-59 years,Fema,Non-Indigenous,Degree = Yes,22,590,612
WA,87,55-59 years,Fema,Not stated,Degree = No,0,18,18
WA,87,55-59 years,Fema,Yes Indigenous,Degree = No,0,33,33
WA,87,55-59 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
WA,87,55-59 years,Male,Non-Indigenous,Degree = No,169,3261,3430
WA,87,55-59 years,Male,Non-Indigenous,Degree = Yes,9,386,395
WA,87,55-59 years,Male,Not stated,Degree = No,8,20,28
WA,87,55-59 years,Male,Yes Indigenous,Degree = No,12,60,72
WA,87,55-59 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,87,60-64 years,Fema,Non-Indigenous,Degree = No,51,1932,1983
WA,87,60-64 years,Fema,Non-Indigenous,Degree = Yes,9,402,411
WA,87,60-64 years,Fema,Yes Indigenous,Degree = No,0,18,18
WA,87,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,5,5
WA,87,60-64 years,Male,Non-Indigenous,Degree = No,179,2651,2830
WA,87,60-64 years,Male,Non-Indigenous,Degree = Yes,22,290,312
WA,87,60-64 years,Male,Not stated,Degree = No,0,15,15
WA,87,60-64 years,Male,Yes Indigenous,Degree = No,8,25,33
WA,88,25-29 years,Fema,Non-Indigenous,Degree = No,54,1384,1438
WA,88,25-29 years,Fema,Non-Indigenous,Degree = Yes,26,758,784
WA,88,25-29 years,Fema,Not stated,Degree = No,0,10,10
WA,88,25-29 years,Fema,Not stated,Degree = Yes,0,6,6
WA,88,25-29 years,Fema,Yes Indigenous,Degree = No,98,278,376
WA,88,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,13,13
WA,88,25-29 years,Male,Non-Indigenous,Degree = No,66,2794,2860
WA,88,25-29 years,Male,Non-Indigenous,Degree = Yes,6,518,524
WA,88,25-29 years,Male,Not stated,Degree = No,0,32,32
WA,88,25-29 years,Male,Yes Indigenous,Degree = No,145,421,566
WA,88,25-29 years,Male,Yes Indigenous,Degree = Yes,0,4,4
WA,88,30-34 years,Fema,Non-Indigenous,Degree = No,68,1366,1434
WA,88,30-34 years,Fema,Non-Indigenous,Degree = Yes,38,932,970
WA,88,30-34 years,Fema,Not stated,Degree = No,0,20,20
WA,88,30-34 years,Fema,Not stated,Degree = Yes,0,3,3
WA,88,30-34 years,Fema,Yes Indigenous,Degree = No,56,282,338
WA,88,30-34 years,Fema,Yes Indigenous,Degree = Yes,0,22,22
WA,88,30-34 years,Male,Non-Indigenous,Degree = No,53,3261,3314
WA,88,30-34 years,Male,Non-Indigenous,Degree = Yes,3,760,763
WA,88,30-34 years,Male,Not stated,Degree = No,6,23,29
WA,88,30-34 years,Male,Not stated,Degree = Yes,0,3,3
WA,88,30-34 years,Male,Yes Indigenous,Degree = No,94,393,487
WA,88,30-34 years,Male,Yes Indigenous,Degree = Yes,0,6,6
WA,88,35-39 years,Fema,Non-Indigenous,Degree = No,46,1203,1249
WA,88,35-39 years,Fema,Non-Indigenous,Degree = Yes,8,687,695
WA,88,35-39 years,Fema,Not stated,Degree = No,0,8,8
WA,88,35-39 years,Fema,Yes Indigenous,Degree = No,62,239,301
WA,88,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,28,28
WA,88,35-39 years,Male,Non-Indigenous,Degree = No,36,2799,2835
WA,88,35-39 years,Male,Non-Indigenous,Degree = Yes,0,601,601
WA,88,35-39 years,Male,Not stated,Degree = No,0,27,27
WA,88,35-39 years,Male,Not stated,Degree = Yes,0,6,6
WA,88,35-39 years,Male,Yes Indigenous,Degree = No,86,323,409
WA,88,35-39 years,Male,Yes Indigenous,Degree = Yes,0,5,5
WA,88,40-44 years,Fema,Non-Indigenous,Degree = No,40,1172,1212
WA,88,40-44 years,Fema,Non-Indigenous,Degree = Yes,4,556,560
WA,88,40-44 years,Fema,Not stated,Degree = No,0,13,13
WA,88,40-44 years,Fema,Not stated,Degree = Yes,0,6,6
WA,88,40-44 years,Fema,Yes Indigenous,Degree = No,70,216,286
WA,88,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,28,28
WA,88,40-44 years,Male,Non-Indigenous,Degree = No,44,2706,2750
WA,88,40-44 years,Male,Non-Indigenous,Degree = Yes,14,490,504
WA,88,40-44 years,Male,Not stated,Degree = No,0,27,27
WA,88,40-44 years,Male,Not stated,Degree = Yes,0,4,4
WA,88,40-44 years,Male,Yes Indigenous,Degree = No,84,293,377
WA,88,40-44 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,88,45-49 years,Fema,Non-Indigenous,Degree = No,47,1171,1218
WA,88,45-49 years,Fema,Non-Indigenous,Degree = Yes,7,377,384
WA,88,45-49 years,Fema,Not stated,Degree = No,3,9,12
WA,88,45-49 years,Fema,Yes Indigenous,Degree = No,49,228,277
WA,88,45-49 years,Fema,Yes Indigenous,Degree = Yes,3,35,38
WA,88,45-49 years,Male,Non-Indigenous,Degree = No,42,2468,2510
WA,88,45-49 years,Male,Non-Indigenous,Degree = Yes,4,372,376
WA,88,45-49 years,Male,Not stated,Degree = No,0,34,34
WA,88,45-49 years,Male,Yes Indigenous,Degree = No,64,261,325
WA,88,45-49 years,Male,Yes Indigenous,Degree = Yes,0,9,9
WA,88,50-54 years,Fema,Non-Indigenous,Degree = No,34,1104,1138
WA,88,50-54 years,Fema,Non-Indigenous,Degree = Yes,5,288,293
WA,88,50-54 years,Fema,Not stated,Degree = No,0,10,10
WA,88,50-54 years,Fema,Yes Indigenous,Degree = No,41,178,219
WA,88,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,24,24
WA,88,50-54 years,Male,Non-Indigenous,Degree = No,66,2223,2289
WA,88,50-54 years,Male,Non-Indigenous,Degree = Yes,7,288,295
WA,88,50-54 years,Male,Not stated,Degree = No,0,16,16
WA,88,50-54 years,Male,Yes Indigenous,Degree = No,47,208,255
WA,88,50-54 years,Male,Yes Indigenous,Degree = Yes,0,6,6
WA,88,55-59 years,Fema,Non-Indigenous,Degree = No,39,874,913
WA,88,55-59 years,Fema,Non-Indigenous,Degree = Yes,0,271,271
WA,88,55-59 years,Fema,Not stated,Degree = No,0,3,3
WA,88,55-59 years,Fema,Yes Indigenous,Degree = No,14,136,150
WA,88,55-59 years,Fema,Yes Indigenous,Degree = Yes,0,27,27
WA,88,55-59 years,Male,Non-Indigenous,Degree = No,63,1817,1880
WA,88,55-59 years,Male,Non-Indigenous,Degree = Yes,0,231,231
WA,88,55-59 years,Male,Not stated,Degree = No,0,25,25
WA,88,55-59 years,Male,Yes Indigenous,Degree = No,19,141,160
WA,88,55-59 years,Male,Yes Indigenous,Degree = Yes,5,12,17
WA,88,60-64 years,Fema,Non-Indigenous,Degree = No,21,488,509
WA,88,60-64 years,Fema,Non-Indigenous,Degree = Yes,0,159,159
WA,88,60-64 years,Fema,Yes Indigenous,Degree = No,7,55,62
WA,88,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,19,19
WA,88,60-64 years,Male,Non-Indigenous,Degree = No,25,1072,1097
WA,88,60-64 years,Male,Non-Indigenous,Degree = Yes,0,156,156
WA,88,60-64 years,Male,Not stated,Degree = No,0,20,20
WA,88,60-64 years,Male,Yes Indigenous,Degree = No,7,84,91
WA,88,60-64 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,89,25-29 years,Fema,Non-Indigenous,Degree = No,116,1564,1680
WA,89,25-29 years,Fema,Non-Indigenous,Degree = Yes,18,658,676
WA,89,25-29 years,Fema,Not stated,Degree = No,0,4,4
WA,89,25-29 years,Fema,Yes Indigenous,Degree = No,29,103,132
WA,89,25-29 years,Male,Non-Indigenous,Degree = No,171,2429,2600
WA,89,25-29 years,Male,Non-Indigenous,Degree = Yes,16,410,426
WA,89,25-29 years,Male,Not stated,Degree = No,0,9,9
WA,89,25-29 years,Male,Not stated,Degree = Yes,0,4,4
WA,89,25-29 years,Male,Yes Indigenous,Degree = No,61,136,197
WA,89,30-34 years,Fema,Non-Indigenous,Degree = No,103,1529,1632
WA,89,30-34 years,Fema,Non-Indigenous,Degree = Yes,22,739,761
WA,89,30-34 years,Fema,Not stated,Degree = No,0,7,7
WA,89,30-34 years,Fema,Not stated,Degree = Yes,0,9,9
WA,89,30-34 years,Fema,Yes Indigenous,Degree = No,29,107,136
WA,89,30-34 years,Fema,Yes Indigenous,Degree = Yes,0,7,7
WA,89,30-34 years,Male,Non-Indigenous,Degree = No,127,2596,2723
WA,89,30-34 years,Male,Non-Indigenous,Degree = Yes,8,520,528
WA,89,30-34 years,Male,Not stated,Degree = No,0,11,11
WA,89,30-34 years,Male,Yes Indigenous,Degree = No,63,130,193
WA,89,30-34 years,Male,Yes Indigenous,Degree = Yes,0,4,4
WA,89,35-39 years,Fema,Non-Indigenous,Degree = No,92,1595,1687
WA,89,35-39 years,Fema,Non-Indigenous,Degree = Yes,10,674,684
WA,89,35-39 years,Fema,Not stated,Degree = No,0,17,17
WA,89,35-39 years,Fema,Not stated,Degree = Yes,0,5,5
WA,89,35-39 years,Fema,Yes Indigenous,Degree = No,20,109,129
WA,89,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
WA,89,35-39 years,Male,Non-Indigenous,Degree = No,130,2310,2440
WA,89,35-39 years,Male,Non-Indigenous,Degree = Yes,3,446,449
WA,89,35-39 years,Male,Not stated,Degree = No,0,5,5
WA,89,35-39 years,Male,Yes Indigenous,Degree = No,44,95,139
WA,89,35-39 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,89,40-44 years,Fema,Non-Indigenous,Degree = No,110,1916,2026
WA,89,40-44 years,Fema,Non-Indigenous,Degree = Yes,18,650,668
WA,89,40-44 years,Fema,Not stated,Degree = No,0,9,9
WA,89,40-44 years,Fema,Yes Indigenous,Degree = No,48,136,184
WA,89,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,9,9
WA,89,40-44 years,Male,Non-Indigenous,Degree = No,150,2605,2755
WA,89,40-44 years,Male,Non-Indigenous,Degree = Yes,6,432,438
WA,89,40-44 years,Male,Not stated,Degree = No,0,18,18
WA,89,40-44 years,Male,Yes Indigenous,Degree = No,40,100,140
WA,89,40-44 years,Male,Yes Indigenous,Degree = Yes,0,7,7
WA,89,45-49 years,Fema,Non-Indigenous,Degree = No,111,2169,2280
WA,89,45-49 years,Fema,Non-Indigenous,Degree = Yes,14,527,541
WA,89,45-49 years,Fema,Not stated,Degree = No,0,23,23
WA,89,45-49 years,Fema,Yes Indigenous,Degree = No,27,120,147
WA,89,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,15,15
WA,89,45-49 years,Male,Non-Indigenous,Degree = No,159,2899,3058
WA,89,45-49 years,Male,Non-Indigenous,Degree = Yes,0,402,402
WA,89,45-49 years,Male,Not stated,Degree = No,0,22,22
WA,89,45-49 years,Male,Not stated,Degree = Yes,0,3,3
WA,89,45-49 years,Male,Yes Indigenous,Degree = No,29,119,148
WA,89,45-49 years,Male,Yes Indigenous,Degree = Yes,0,4,4
WA,89,50-54 years,Fema,Non-Indigenous,Degree = No,95,2191,2286
WA,89,50-54 years,Fema,Non-Indigenous,Degree = Yes,10,450,460
WA,89,50-54 years,Fema,Not stated,Degree = No,0,19,19
WA,89,50-54 years,Fema,Not stated,Degree = Yes,0,4,4
WA,89,50-54 years,Fema,Yes Indigenous,Degree = No,23,111,134
WA,89,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,14,14
WA,89,50-54 years,Male,Non-Indigenous,Degree = No,186,2836,3022
WA,89,50-54 years,Male,Non-Indigenous,Degree = Yes,5,313,318
WA,89,50-54 years,Male,Not stated,Degree = No,4,24,28
WA,89,50-54 years,Male,Yes Indigenous,Degree = No,42,98,140
WA,89,55-59 years,Fema,Non-Indigenous,Degree = No,83,1887,1970
WA,89,55-59 years,Fema,Non-Indigenous,Degree = Yes,9,359,368
WA,89,55-59 years,Fema,Not stated,Degree = No,0,12,12
WA,89,55-59 years,Fema,Yes Indigenous,Degree = No,8,87,95
WA,89,55-59 years,Fema,Yes Indigenous,Degree = Yes,0,8,8
WA,89,55-59 years,Male,Non-Indigenous,Degree = No,185,2567,2752
WA,89,55-59 years,Male,Non-Indigenous,Degree = Yes,7,253,260
WA,89,55-59 years,Male,Not stated,Degree = No,0,9,9
WA,89,55-59 years,Male,Yes Indigenous,Degree = No,25,95,120
WA,89,60-64 years,Fema,Non-Indigenous,Degree = No,57,1208,1265
WA,89,60-64 years,Fema,Non-Indigenous,Degree = Yes,0,236,236
WA,89,60-64 years,Fema,Not stated,Degree = No,0,7,7
WA,89,60-64 years,Fema,Yes Indigenous,Degree = No,6,48,54
WA,89,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,9,9
WA,89,60-64 years,Male,Non-Indigenous,Degree = No,141,1797,1938
WA,89,60-64 years,Male,Non-Indigenous,Degree = Yes,10,157,167
WA,89,60-64 years,Male,Not stated,Degree = No,0,16,16
WA,89,60-64 years,Male,Yes Indigenous,Degree = No,6,54,60
WA,89,60-64 years,Male,Yes Indigenous,Degree = Yes,0,3,3
WA,91,25-29 years,Fema,Non-Indigenous,Degree = No,0,69,69
WA,91,25-29 years,Fema,Non-Indigenous,Degree = Yes,18,54,72
WA,91,25-29 years,Male,Non-Indigenous,Degree = No,29,124,153
WA,91,25-29 years,Male,Non-Indigenous,Degree = Yes,3,40,43
WA,91,25-29 years,Male,Yes Indigenous,Degree = No,4,8,12
WA,91,30-34 years,Fema,Non-Indigenous,Degree = No,0,43,43
WA,91,30-34 years,Fema,Non-Indigenous,Degree = Yes,4,40,44
WA,91,30-34 years,Male,Non-Indigenous,Degree = No,37,130,167
WA,91,30-34 years,Male,Non-Indigenous,Degree = Yes,0,41,41
WA,91,30-34 years,Male,Yes Indigenous,Degree = No,0,3,3
WA,91,35-39 years,Fema,Non-Indigenous,Degree = No,6,21,27
WA,91,35-39 years,Fema,Non-Indigenous,Degree = Yes,0,18,18
WA,91,35-39 years,Male,Non-Indigenous,Degree = No,18,98,116
WA,91,35-39 years,Male,Non-Indigenous,Degree = Yes,0,17,17
WA,91,40-44 years,Fema,Non-Indigenous,Degree = No,10,22,32
WA,91,40-44 years,Fema,Non-Indigenous,Degree = Yes,0,19,19
WA,91,40-44 years,Male,Non-Indigenous,Degree = No,22,76,98
WA,91,40-44 years,Male,Non-Indigenous,Degree = Yes,0,12,12
WA,91,40-44 years,Male,Yes Indigenous,Degree = No,0,3,3
WA,91,45-49 years,Fema,Non-Indigenous,Degree = No,5,30,35
WA,91,45-49 years,Fema,Non-Indigenous,Degree = Yes,0,8,8
WA,91,45-49 years,Male,Non-Indigenous,Degree = No,21,86,107
WA,91,45-49 years,Male,Non-Indigenous,Degree = Yes,3,9,12
WA,91,45-49 years,Male,Yes Indigenous,Degree = No,0,7,7
WA,91,50-54 years,Fema,Non-Indigenous,Degree = No,11,32,43
WA,91,50-54 years,Fema,Non-Indigenous,Degree = Yes,0,10,10
WA,91,50-54 years,Male,Non-Indigenous,Degree = No,24,84,108
WA,91,50-54 years,Male,Non-Indigenous,Degree = Yes,0,9,9
WA,91,55-59 years,Fema,Non-Indigenous,Degree = No,10,55,65
WA,91,55-59 years,Fema,Non-Indigenous,Degree = Yes,0,7,7
WA,91,55-59 years,Male,Non-Indigenous,Degree = No,20,78,98
WA,91,55-59 years,Male,Non-Indigenous,Degree = Yes,0,6,6
WA,91,60-64 years,Fema,Non-Indigenous,Degree = No,8,34,42
WA,91,60-64 years,Fema,Non-Indigenous,Degree = Yes,0,3,3
WA,91,60-64 years,Male,Non-Indigenous,Degree = No,16,40,56
WA,91,60-64 years,Male,Non-Indigenous,Degree = Yes,0,9,9
TAS,92,25-29 years,Fema,Non-Indigenous,Degree = No,210,2675,2885
TAS,92,25-29 years,Fema,Non-Indigenous,Degree = Yes,132,1950,2082
TAS,92,25-29 years,Fema,Not stated,Degree = No,0,17,17
TAS,92,25-29 years,Fema,Not stated,Degree = Yes,0,10,10
TAS,92,25-29 years,Fema,Yes Indigenous,Degree = No,16,157,173
TAS,92,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,25,25
TAS,92,25-29 years,Male,Non-Indigenous,Degree = No,377,3500,3877
TAS,92,25-29 years,Male,Non-Indigenous,Degree = Yes,115,1319,1434
TAS,92,25-29 years,Male,Not stated,Degree = No,0,24,24
TAS,92,25-29 years,Male,Not stated,Degree = Yes,0,3,3
TAS,92,25-29 years,Male,Yes Indigenous,Degree = No,31,159,190
TAS,92,25-29 years,Male,Yes Indigenous,Degree = Yes,0,15,15
TAS,92,30-34 years,Fema,Non-Indigenous,Degree = No,160,2665,2825
TAS,92,30-34 years,Fema,Non-Indigenous,Degree = Yes,82,2266,2348
TAS,92,30-34 years,Fema,Not stated,Degree = No,3,13,16
TAS,92,30-34 years,Fema,Not stated,Degree = Yes,0,8,8
TAS,92,30-34 years,Fema,Yes Indigenous,Degree = No,24,149,173
TAS,92,30-34 years,Fema,Yes Indigenous,Degree = Yes,0,21,21
TAS,92,30-34 years,Male,Non-Indigenous,Degree = No,268,3536,3804
TAS,92,30-34 years,Male,Non-Indigenous,Degree = Yes,60,1681,1741
TAS,92,30-34 years,Male,Not stated,Degree = No,0,15,15
TAS,92,30-34 years,Male,Not stated,Degree = Yes,0,3,3
TAS,92,30-34 years,Male,Yes Indigenous,Degree = No,28,150,178
TAS,92,30-34 years,Male,Yes Indigenous,Degree = Yes,0,13,13
TAS,92,35-39 years,Fema,Non-Indigenous,Degree = No,149,2700,2849
TAS,92,35-39 years,Fema,Non-Indigenous,Degree = Yes,52,2134,2186
TAS,92,35-39 years,Fema,Not stated,Degree = No,0,17,17
TAS,92,35-39 years,Fema,Not stated,Degree = Yes,0,3,3
TAS,92,35-39 years,Fema,Yes Indigenous,Degree = No,5,95,100
TAS,92,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,19,19
TAS,92,35-39 years,Male,Non-Indigenous,Degree = No,238,3297,3535
TAS,92,35-39 years,Male,Non-Indigenous,Degree = Yes,53,1614,1667
TAS,92,35-39 years,Male,Not stated,Degree = No,0,14,14
TAS,92,35-39 years,Male,Yes Indigenous,Degree = No,4,104,108
TAS,92,35-39 years,Male,Yes Indigenous,Degree = Yes,0,14,14
TAS,92,40-44 years,Fema,Non-Indigenous,Degree = No,152,3270,3422
TAS,92,40-44 years,Fema,Non-Indigenous,Degree = Yes,44,2175,2219
TAS,92,40-44 years,Fema,Not stated,Degree = No,0,25,25
TAS,92,40-44 years,Fema,Not stated,Degree = Yes,0,10,10
TAS,92,40-44 years,Fema,Yes Indigenous,Degree = No,4,103,107
TAS,92,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,25,25
TAS,92,40-44 years,Male,Non-Indigenous,Degree = No,203,3570,3773
TAS,92,40-44 years,Male,Non-Indigenous,Degree = Yes,27,1609,1636
TAS,92,40-44 years,Male,Not stated,Degree = No,0,31,31
TAS,92,40-44 years,Male,Yes Indigenous,Degree = No,15,114,129
TAS,92,40-44 years,Male,Yes Indigenous,Degree = Yes,0,14,14
TAS,92,45-49 years,Fema,Non-Indigenous,Degree = No,142,3643,3785
TAS,92,45-49 years,Fema,Non-Indigenous,Degree = Yes,46,1887,1933
TAS,92,45-49 years,Fema,Not stated,Degree = No,0,15,15
TAS,92,45-49 years,Fema,Not stated,Degree = Yes,0,11,11
TAS,92,45-49 years,Fema,Yes Indigenous,Degree = No,4,110,114
TAS,92,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,32,32
TAS,92,45-49 years,Male,Non-Indigenous,Degree = No,206,3890,4096
TAS,92,45-49 years,Male,Non-Indigenous,Degree = Yes,40,1507,1547
TAS,92,45-49 years,Male,Not stated,Degree = No,0,33,33
TAS,92,45-49 years,Male,Not stated,Degree = Yes,0,3,3
TAS,92,45-49 years,Male,Yes Indigenous,Degree = No,0,138,138
TAS,92,45-49 years,Male,Yes Indigenous,Degree = Yes,0,30,30
TAS,92,50-54 years,Fema,Non-Indigenous,Degree = No,138,3818,3956
TAS,92,50-54 years,Fema,Non-Indigenous,Degree = Yes,52,1698,1750
TAS,92,50-54 years,Fema,Not stated,Degree = No,0,18,18
TAS,92,50-54 years,Fema,Not stated,Degree = Yes,0,9,9
TAS,92,50-54 years,Fema,Yes Indigenous,Degree = No,5,129,134
TAS,92,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,21,21
TAS,92,50-54 years,Male,Non-Indigenous,Degree = No,165,3951,4116
TAS,92,50-54 years,Male,Non-Indigenous,Degree = Yes,54,1318,1372
TAS,92,50-54 years,Male,Not stated,Degree = No,0,31,31
TAS,92,50-54 years,Male,Not stated,Degree = Yes,0,7,7
TAS,92,50-54 years,Male,Yes Indigenous,Degree = No,15,91,106
TAS,92,50-54 years,Male,Yes Indigenous,Degree = Yes,0,11,11
TAS,92,55-59 years,Fema,Non-Indigenous,Degree = No,120,3468,3588
TAS,92,55-59 years,Fema,Non-Indigenous,Degree = Yes,38,1544,1582
TAS,92,55-59 years,Fema,Not stated,Degree = No,0,29,29
TAS,92,55-59 years,Fema,Yes Indigenous,Degree = No,3,79,82
TAS,92,55-59 years,Fema,Yes Indigenous,Degree = Yes,0,18,18
TAS,92,55-59 years,Male,Non-Indigenous,Degree = No,162,3810,3972
TAS,92,55-59 years,Male,Non-Indigenous,Degree = Yes,38,1203,1241
TAS,92,55-59 years,Male,Not stated,Degree = No,0,24,24
TAS,92,55-59 years,Male,Not stated,Degree = Yes,0,3,3
TAS,92,55-59 years,Male,Yes Indigenous,Degree = No,4,68,72
TAS,92,55-59 years,Male,Yes Indigenous,Degree = Yes,0,6,6
TAS,92,60-64 years,Fema,Non-Indigenous,Degree = No,73,2214,2287
TAS,92,60-64 years,Fema,Non-Indigenous,Degree = Yes,39,913,952
TAS,92,60-64 years,Fema,Not stated,Degree = No,0,29,29
TAS,92,60-64 years,Fema,Yes Indigenous,Degree = No,0,26,26
TAS,92,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,6,6
TAS,92,60-64 years,Male,Non-Indigenous,Degree = No,151,2495,2646
TAS,92,60-64 years,Male,Non-Indigenous,Degree = Yes,40,794,834
TAS,92,60-64 years,Male,Not stated,Degree = No,0,20,20
TAS,92,60-64 years,Male,Not stated,Degree = Yes,4,9,13
TAS,92,60-64 years,Male,Yes Indigenous,Degree = No,5,47,52
TAS,92,60-64 years,Male,Yes Indigenous,Degree = Yes,0,3,3
TAS,93,25-29 years,Fema,Non-Indigenous,Degree = No,150,1501,1651
TAS,93,25-29 years,Fema,Non-Indigenous,Degree = Yes,17,793,810
TAS,93,25-29 years,Fema,Not stated,Degree = No,0,13,13
TAS,93,25-29 years,Fema,Yes Indigenous,Degree = No,12,57,69
TAS,93,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,5,5
TAS,93,25-29 years,Male,Non-Indigenous,Degree = No,235,2131,2366
TAS,93,25-29 years,Male,Non-Indigenous,Degree = Yes,31,398,429
TAS,93,25-29 years,Male,Not stated,Degree = No,6,16,22
