state,sa4_code,Age,Sex,Indig,Educ,LFS_Status,Count
WA,81,35-39 years,Male,Non-Indigenous,Degree = No,employed,1498
WA,81,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,176
WA,81,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,291
WA,81,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,12
WA,81,35-39 years,Male,Not stated,Degree = No,employed,10
WA,81,35-39 years,Male,Yes Indigenous,Degree = No,employed,17
WA,81,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,4
WA,81,40-44 years,Fema,Non-Indigenous,Degree = No,employed,1437
WA,81,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,181
WA,81,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,497
WA,81,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,32
WA,81,40-44 years,Fema,Not stated,Degree = No,employed,6
WA,81,40-44 years,Fema,Not stated,Degree = No,unemployed,3
WA,81,40-44 years,Fema,Yes Indigenous,Degree = No,employed,24
WA,81,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,8
WA,81,40-44 years,Male,Non-Indigenous,Degree = No,employed,1829
WA,81,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,206
WA,81,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,327
WA,81,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,10
WA,81,40-44 years,Male,Not stated,Degree = No,employed,3
WA,81,40-44 years,Male,Yes Indigenous,Degree = No,employed,8
WA,81,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,3
WA,81,45-49 years,Fema,Non-Indigenous,Degree = No,employed,1713
WA,81,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,163
WA,81,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,448
WA,81,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,23
WA,81,45-49 years,Fema,Not stated,Degree = No,employed,11
WA,81,45-49 years,Fema,Yes Indigenous,Degree = No,employed,21
WA,81,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,4
WA,81,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,8
WA,81,45-49 years,Male,Non-Indigenous,Degree = No,employed,2006
WA,81,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,161
WA,81,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,283
WA,81,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,8
WA,81,45-49 years,Male,Not stated,Degree = No,employed,7
WA,81,45-49 years,Male,Yes Indigenous,Degree = No,employed,21
WA,81,50-54 years,Fema,Non-Indigenous,Degree = No,employed,1774
WA,81,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,168
WA,81,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,353
WA,81,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,8
WA,81,50-54 years,Fema,Not stated,Degree = No,employed,14
WA,81,50-54 years,Fema,Yes Indigenous,Degree = No,employed,17
WA,81,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,3
WA,81,50-54 years,Male,Non-Indigenous,Degree = No,employed,1982
WA,81,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,180
WA,81,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,275
WA,81,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,23
WA,81,50-54 years,Male,Not stated,Degree = No,employed,10
WA,81,50-54 years,Male,Yes Indigenous,Degree = No,employed,14
WA,81,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,3
WA,81,55-59 years,Fema,Non-Indigenous,Degree = No,employed,1551
WA,81,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,122
WA,81,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,267
WA,81,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,14
WA,81,55-59 years,Fema,Not stated,Degree = No,employed,8
WA,81,55-59 years,Fema,Yes Indigenous,Degree = No,employed,13
WA,81,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,3
WA,81,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,3
WA,81,55-59 years,Male,Non-Indigenous,Degree = No,employed,1735
WA,81,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,156
WA,81,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,203
WA,81,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,10
WA,81,55-59 years,Male,Not stated,Degree = No,employed,4
WA,81,55-59 years,Male,Yes Indigenous,Degree = No,employed,10
WA,81,60-64 years,Fema,Non-Indigenous,Degree = No,employed,971
WA,81,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,82
WA,81,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,202
WA,81,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,6
WA,81,60-64 years,Fema,Yes Indigenous,Degree = No,employed,3
WA,81,60-64 years,Male,Non-Indigenous,Degree = No,employed,1283
WA,81,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,140
WA,81,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,157
WA,81,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,9
WA,82,25-29 years,Fema,Non-Indigenous,Degree = No,employed,1922
WA,82,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,146
WA,82,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,4058
WA,82,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,259
WA,82,25-29 years,Fema,Not stated,Degree = Yes,employed,14
WA,82,25-29 years,Fema,Yes Indigenous,Degree = No,employed,12
WA,82,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,10
WA,82,25-29 years,Male,Non-Indigenous,Degree = No,employed,2555
WA,82,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,210
WA,82,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,3507
WA,82,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,195
WA,82,25-29 years,Male,Not stated,Degree = No,employed,18
WA,82,25-29 years,Male,Not stated,Degree = Yes,employed,13
WA,82,25-29 years,Male,Yes Indigenous,Degree = No,employed,20
WA,82,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,6
WA,82,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,11
WA,82,30-34 years,Fema,Non-Indigenous,Degree = No,employed,1575
WA,82,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,113
WA,82,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,3749
WA,82,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,217
WA,82,30-34 years,Fema,Yes Indigenous,Degree = No,employed,4
WA,82,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,4
WA,82,30-34 years,Male,Non-Indigenous,Degree = No,employed,2332
WA,82,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,172
WA,82,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,3766
WA,82,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,151
WA,82,30-34 years,Male,Not stated,Degree = No,employed,7
WA,82,30-34 years,Male,Not stated,Degree = Yes,employed,6
WA,82,30-34 years,Male,Yes Indigenous,Degree = No,employed,19
WA,82,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,5
WA,82,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,4
WA,82,35-39 years,Fema,Non-Indigenous,Degree = No,employed,1098
WA,82,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,72
WA,82,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,2893
WA,82,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,165
WA,82,35-39 years,Fema,Not stated,Degree = No,employed,5
WA,82,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,6
WA,82,35-39 years,Male,Non-Indigenous,Degree = No,employed,1729
WA,82,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,111
WA,82,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,3201
WA,82,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,141
WA,82,35-39 years,Male,Not stated,Degree = Yes,employed,3
WA,82,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,4
WA,82,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,4
WA,82,40-44 years,Fema,Non-Indigenous,Degree = No,employed,1183
WA,82,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,89
WA,82,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,2659
WA,82,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,161
WA,82,40-44 years,Fema,Not stated,Degree = No,employed,3
WA,82,40-44 years,Fema,Not stated,Degree = Yes,employed,6
WA,82,40-44 years,Fema,Yes Indigenous,Degree = No,employed,7
WA,82,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,7
WA,82,40-44 years,Male,Non-Indigenous,Degree = No,employed,1524
WA,82,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,122
WA,82,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,2796
WA,82,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,135
WA,82,40-44 years,Male,Not stated,Degree = No,employed,5
WA,82,40-44 years,Male,Not stated,Degree = Yes,employed,12
WA,82,40-44 years,Male,Yes Indigenous,Degree = No,employed,7
WA,82,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,6
WA,82,45-49 years,Fema,Non-Indigenous,Degree = No,employed,1423
WA,82,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,94
WA,82,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,2665
WA,82,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,124
WA,82,45-49 years,Fema,Not stated,Degree = No,employed,3
WA,82,45-49 years,Fema,Not stated,Degree = Yes,employed,4
WA,82,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,3
WA,82,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,6
WA,82,45-49 years,Male,Non-Indigenous,Degree = No,employed,1690
WA,82,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,119
WA,82,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,2817
WA,82,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,115
WA,82,45-49 years,Male,Not stated,Degree = No,employed,4
WA,82,45-49 years,Male,Not stated,Degree = Yes,employed,5
WA,82,45-49 years,Male,Yes Indigenous,Degree = No,employed,7
WA,82,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,3
WA,82,50-54 years,Fema,Non-Indigenous,Degree = No,employed,1620
WA,82,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,66
WA,82,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,2136
WA,82,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,70
WA,82,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,3
WA,82,50-54 years,Male,Non-Indigenous,Degree = No,employed,1593
WA,82,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,115
WA,82,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,2451
WA,82,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,127
WA,82,50-54 years,Male,Not stated,Degree = No,employed,10
WA,82,50-54 years,Male,Not stated,Degree = Yes,employed,14
WA,82,50-54 years,Male,Not stated,Degree = Yes,unemployed,3
WA,82,50-54 years,Male,Yes Indigenous,Degree = No,employed,12
WA,82,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,3
WA,82,55-59 years,Fema,Non-Indigenous,Degree = No,employed,1468
WA,82,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,64
WA,82,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,1757
WA,82,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,61
WA,82,55-59 years,Fema,Not stated,Degree = No,employed,6
WA,82,55-59 years,Fema,Yes Indigenous,Degree = No,employed,3
WA,82,55-59 years,Male,Non-Indigenous,Degree = No,employed,1539
WA,82,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,114
WA,82,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,2100
WA,82,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,108
WA,82,55-59 years,Male,Not stated,Degree = No,employed,3
WA,82,55-59 years,Male,Yes Indigenous,Degree = No,employed,3
WA,82,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,10
WA,82,60-64 years,Fema,Non-Indigenous,Degree = No,employed,1062
WA,82,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,50
WA,82,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,1120
WA,82,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,35
WA,82,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,5
WA,82,60-64 years,Male,Non-Indigenous,Degree = No,employed,1191
WA,82,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,98
WA,82,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,1534
WA,82,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,82
WA,82,60-64 years,Male,Not stated,Degree = No,employed,5
WA,82,60-64 years,Male,Not stated,Degree = Yes,employed,4
WA,83,25-29 years,Fema,Non-Indigenous,Degree = No,employed,4017
WA,83,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,377
WA,83,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,2474
WA,83,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,153
WA,83,25-29 years,Fema,Not stated,Degree = No,employed,19
WA,83,25-29 years,Fema,Not stated,Degree = Yes,employed,6
WA,83,25-29 years,Fema,Yes Indigenous,Degree = No,employed,79
WA,83,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,24
WA,83,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,8
WA,83,25-29 years,Male,Non-Indigenous,Degree = No,employed,5397
WA,83,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,479
WA,83,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,1598
WA,83,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,77
WA,83,25-29 years,Male,Not stated,Degree = No,employed,27
WA,83,25-29 years,Male,Not stated,Degree = Yes,employed,5
WA,83,25-29 years,Male,Yes Indigenous,Degree = No,employed,110
WA,83,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,37
WA,83,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,7
WA,83,30-34 years,Fema,Non-Indigenous,Degree = No,employed,3622
WA,83,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,331
WA,83,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,2798
WA,83,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,134
WA,83,30-34 years,Fema,Not stated,Degree = No,employed,3
WA,83,30-34 years,Fema,Yes Indigenous,Degree = No,employed,49
WA,83,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,14
WA,83,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,15
WA,83,30-34 years,Male,Non-Indigenous,Degree = No,employed,5698
WA,83,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,386
WA,83,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,2275
WA,83,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,112
WA,83,30-34 years,Male,Not stated,Degree = No,employed,15
WA,83,30-34 years,Male,Not stated,Degree = Yes,employed,3
WA,83,30-34 years,Male,Yes Indigenous,Degree = No,employed,90
WA,83,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,11
WA,83,35-39 years,Fema,Non-Indigenous,Degree = No,employed,3472
WA,83,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,334
WA,83,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,2344
WA,83,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,126
WA,83,35-39 years,Fema,Not stated,Degree = No,employed,11
WA,83,35-39 years,Fema,Yes Indigenous,Degree = No,employed,46
WA,83,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,13
WA,83,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,4
WA,83,35-39 years,Male,Non-Indigenous,Degree = No,employed,5047
WA,83,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,308
WA,83,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,1999
WA,83,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,87
WA,83,35-39 years,Male,Not stated,Degree = No,employed,20
WA,83,35-39 years,Male,Yes Indigenous,Degree = No,employed,66
WA,83,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,14
WA,83,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,6
WA,83,40-44 years,Fema,Non-Indigenous,Degree = No,employed,4195
WA,83,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,320
WA,83,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,2078
WA,83,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,124
WA,83,40-44 years,Fema,Not stated,Degree = No,employed,21
WA,83,40-44 years,Fema,Not stated,Degree = No,unemployed,4
WA,83,40-44 years,Fema,Yes Indigenous,Degree = No,employed,55
WA,83,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,11
WA,83,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,19
WA,83,40-44 years,Male,Non-Indigenous,Degree = No,employed,5213
WA,83,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,317
WA,83,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,1688
WA,83,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,93
WA,83,40-44 years,Male,Not stated,Degree = No,employed,41
WA,83,40-44 years,Male,Not stated,Degree = Yes,employed,4
WA,83,40-44 years,Male,Yes Indigenous,Degree = No,employed,65
WA,83,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,17
WA,83,45-49 years,Fema,Non-Indigenous,Degree = No,employed,4683
WA,83,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,329
WA,83,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,1711
WA,83,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,81
WA,83,45-49 years,Fema,Not stated,Degree = No,employed,25
WA,83,45-49 years,Fema,Not stated,Degree = No,unemployed,4
WA,83,45-49 years,Fema,Yes Indigenous,Degree = No,employed,63
WA,83,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,7
WA,83,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,29
WA,83,45-49 years,Male,Non-Indigenous,Degree = No,employed,5522
WA,83,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,348
WA,83,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,1432
WA,83,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,77
WA,83,45-49 years,Male,Not stated,Degree = No,employed,21
WA,83,45-49 years,Male,Not stated,Degree = Yes,employed,6
WA,83,45-49 years,Male,Yes Indigenous,Degree = No,employed,82
WA,83,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,5
WA,83,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,10
WA,83,50-54 years,Fema,Non-Indigenous,Degree = No,employed,4613
WA,83,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,238
WA,83,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,1333
WA,83,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,61
WA,83,50-54 years,Fema,Not stated,Degree = No,employed,16
WA,83,50-54 years,Fema,Yes Indigenous,Degree = No,employed,36
WA,83,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,12
WA,83,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,7
WA,83,50-54 years,Male,Non-Indigenous,Degree = No,employed,5297
WA,83,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,330
WA,83,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,1112
WA,83,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,72
WA,83,50-54 years,Male,Not stated,Degree = No,employed,17
WA,83,50-54 years,Male,Not stated,Degree = Yes,employed,4
WA,83,50-54 years,Male,Yes Indigenous,Degree = No,employed,53
WA,83,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,23
WA,83,55-59 years,Fema,Non-Indigenous,Degree = No,employed,3815
WA,83,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,247
WA,83,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,1045
WA,83,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,35
WA,83,55-59 years,Fema,Not stated,Degree = No,employed,21
WA,83,55-59 years,Fema,Yes Indigenous,Degree = No,employed,27
WA,83,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,20
WA,83,55-59 years,Male,Non-Indigenous,Degree = No,employed,4488
WA,83,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,339
WA,83,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,860
WA,83,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,59
WA,83,55-59 years,Male,Not stated,Degree = No,employed,32
WA,83,55-59 years,Male,Yes Indigenous,Degree = No,employed,38
WA,83,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,9
WA,83,60-64 years,Fema,Non-Indigenous,Degree = No,employed,2559
WA,83,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,136
WA,83,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,692
WA,83,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,21
WA,83,60-64 years,Fema,Not stated,Degree = No,employed,13
WA,83,60-64 years,Fema,Not stated,Degree = Yes,employed,3
WA,83,60-64 years,Fema,Yes Indigenous,Degree = No,employed,18
WA,83,60-64 years,Male,Non-Indigenous,Degree = No,employed,3210
WA,83,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,291
WA,83,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,630
WA,83,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,59
WA,83,60-64 years,Male,Not stated,Degree = No,employed,20
WA,83,60-64 years,Male,Not stated,Degree = Yes,employed,3
WA,83,60-64 years,Male,Yes Indigenous,Degree = No,employed,19
WA,83,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,9
WA,84,25-29 years,Fema,Non-Indigenous,Degree = No,employed,7923
WA,84,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,663
WA,84,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,6413
WA,84,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,310
WA,84,25-29 years,Fema,Not stated,Degree = No,employed,20
WA,84,25-29 years,Fema,Not stated,Degree = No,unemployed,3
WA,84,25-29 years,Fema,Not stated,Degree = Yes,employed,10
WA,84,25-29 years,Fema,Yes Indigenous,Degree = No,employed,96
